transaction_id,customer_id,product_sku,product_name,category,brand,price,date,quantity
1337,193,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-23,1
1338,30,P005,Matte Lipstick,makeup,Brand D,25,2024-01-20,1
1339,105,P006,Lip Gloss,makeup,Brand D,22,2024-03-18,1
1339,105,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-18,1
1340,72,P007,Body Lotion,body,Brand E,30,2024-02-26,1
1340,72,P008,Shower Gel,body,Brand E,18,2024-02-26,1
1340,72,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-26,1
1340,72,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-26,1
1341,259,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-12,1
1341,259,P007,Body Lotion,body,Brand E,30,2024-03-12,1
1341,259,P006,Lip Gloss,makeup,Brand D,22,2024-03-12,1
1342,275,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-04,1
1342,275,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-04,1
1343,107,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-24,1
1343,107,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-24,1
1344,333,P008,Shower Gel,body,Brand E,18,2024-02-06,1
1344,333,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-06,1
1345,304,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-13,1
1346,78,P008,Shower Gel,body,Brand E,18,2024-01-10,1
1347,109,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-18,1
1347,109,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-18,1
1348,10,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-16,1
1349,4,P005,Matte Lipstick,makeup,Brand D,25,2024-01-19,1
1349,4,P006,Lip Gloss,makeup,Brand D,22,2024-01-19,1
1350,485,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-23,1
1350,485,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-23,1
1350,485,P007,Body Lotion,body,Brand E,30,2024-02-23,1
1350,485,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-23,1
1351,306,P008,Shower Gel,body,Brand E,18,2024-02-13,1
1351,306,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-13,1
1352,170,P006,Lip Gloss,makeup,Brand D,22,2024-03-30,1
1352,170,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-30,1
1353,67,P005,Matte Lipstick,makeup,Brand D,25,2024-03-26,1
1354,102,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-09,1
1355,101,P008,Shower Gel,body,Brand E,18,2024-03-12,1
1355,101,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-12,1
1355,101,P006,Lip Gloss,makeup,Brand D,22,2024-03-12,1
1356,487,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-21,1
1356,487,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-21,1
1357,386,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-18,1
1358,244,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-12,1
1359,448,P005,Matte Lipstick,makeup,Brand D,25,2024-01-08,1
1359,448,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-08,1
1359,448,P008,Shower Gel,body,Brand E,18,2024-01-08,1
1359,448,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-08,1
1360,13,P008,Shower Gel,body,Brand E,18,2024-03-04,1
1360,13,P005,Matte Lipstick,makeup,Brand D,25,2024-03-04,1
1361,308,P008,Shower Gel,body,Brand E,18,2024-03-21,1
1361,308,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-21,1
1361,308,P006,Lip Gloss,makeup,Brand D,22,2024-03-21,1
1362,334,P005,Matte Lipstick,makeup,Brand D,25,2024-03-26,1
1362,334,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-26,1
1362,334,P008,Shower Gel,body,Brand E,18,2024-03-26,1
1363,304,P007,Body Lotion,body,Brand E,30,2024-01-26,1
1363,304,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-26,1
1363,304,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-26,1
1364,235,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-16,1
1364,235,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-16,1
1364,235,P008,Shower Gel,body,Brand E,18,2024-02-16,1
1365,213,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-22,1
1365,213,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-22,1
1365,213,P008,Shower Gel,body,Brand E,18,2024-02-22,1
1366,144,P008,Shower Gel,body,Brand E,18,2024-02-21,1
1366,144,P005,Matte Lipstick,makeup,Brand D,25,2024-02-21,1
1366,144,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-21,1
1366,144,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-21,1
1367,116,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-22,1
1368,227,P007,Body Lotion,body,Brand E,30,2024-03-22,1
1368,227,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-22,1
1369,1,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-12,1
1370,88,P007,Body Lotion,body,Brand E,30,2024-03-20,1
1371,71,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-05,1
1371,71,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-05,1
1371,71,P005,Matte Lipstick,makeup,Brand D,25,2024-02-05,1
1372,7,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-14,1
1372,7,P006,Lip Gloss,makeup,Brand D,22,2024-02-14,1
1373,317,P008,Shower Gel,body,Brand E,18,2024-03-02,1
1374,274,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-18,1
1374,274,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-18,1
1374,274,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-18,1
1374,274,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-18,1
1375,169,P007,Body Lotion,body,Brand E,30,2024-01-18,1
1375,169,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-18,1
1376,5,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-26,1
1376,5,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-26,1
1376,5,P007,Body Lotion,body,Brand E,30,2024-03-26,1
1376,5,P008,Shower Gel,body,Brand E,18,2024-03-26,1
1377,13,P008,Shower Gel,body,Brand E,18,2024-02-15,1
1378,233,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-25,1
1378,233,P005,Matte Lipstick,makeup,Brand D,25,2024-03-25,1
1379,319,P006,Lip Gloss,makeup,Brand D,22,2024-03-16,1
1380,175,P006,Lip Gloss,makeup,Brand D,22,2024-02-16,1
1381,95,P008,Shower Gel,body,Brand E,18,2024-03-02,1
1382,335,P005,Matte Lipstick,makeup,Brand D,25,2024-02-25,1
1382,335,P008,Shower Gel,body,Brand E,18,2024-02-25,1
1382,335,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-25,1
1383,320,P008,Shower Gel,body,Brand E,18,2024-03-12,1
1384,334,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-04,1
1384,334,P006,Lip Gloss,makeup,Brand D,22,2024-01-04,1
1384,334,P008,Shower Gel,body,Brand E,18,2024-01-04,1
1384,334,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-04,1
1385,84,P007,Body Lotion,body,Brand E,30,2024-01-26,1
1386,50,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-21,1
1386,50,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-21,1
1386,50,P005,Matte Lipstick,makeup,Brand D,25,2024-03-21,1
1387,217,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-28,1
1387,217,P006,Lip Gloss,makeup,Brand D,22,2024-02-28,1
1387,217,P007,Body Lotion,body,Brand E,30,2024-02-28,1
1387,217,P008,Shower Gel,body,Brand E,18,2024-02-28,1
1388,293,P005,Matte Lipstick,makeup,Brand D,25,2024-01-06,1
1388,293,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-06,1
1389,473,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-06,1
1390,63,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-19,1
1391,228,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-05,1
1392,351,P007,Body Lotion,body,Brand E,30,2024-02-07,1
1392,351,P006,Lip Gloss,makeup,Brand D,22,2024-02-07,1
1392,351,P008,Shower Gel,body,Brand E,18,2024-02-07,1
1392,351,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-07,1
1393,293,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-27,1
1393,293,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-27,1
1393,293,P007,Body Lotion,body,Brand E,30,2024-03-27,1
1394,252,P005,Matte Lipstick,makeup,Brand D,25,2024-03-25,1
1395,137,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-05,1
1395,137,P007,Body Lotion,body,Brand E,30,2024-03-05,1
1395,137,P005,Matte Lipstick,makeup,Brand D,25,2024-03-05,1
1396,310,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-07,1
1397,392,P006,Lip Gloss,makeup,Brand D,22,2024-01-12,1
1398,380,P006,Lip Gloss,makeup,Brand D,22,2024-01-29,1
1398,380,P007,Body Lotion,body,Brand E,30,2024-01-29,1
1398,380,P008,Shower Gel,body,Brand E,18,2024-01-29,1
1399,179,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-17,1
1399,179,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-17,1
1400,168,P006,Lip Gloss,makeup,Brand D,22,2024-03-19,1
1401,34,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-27,1
1401,34,P005,Matte Lipstick,makeup,Brand D,25,2024-03-27,1
1402,161,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-27,1
1403,454,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-19,1
1404,51,P007,Body Lotion,body,Brand E,30,2024-03-08,1
1405,248,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-19,1
1406,265,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-10,1
1407,321,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-23,1
1408,26,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-24,1
1408,26,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-24,1
1409,363,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-02,1
1410,46,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-06,1
1411,141,P006,Lip Gloss,makeup,Brand D,22,2024-02-12,1
1411,141,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-12,1
1411,141,P005,Matte Lipstick,makeup,Brand D,25,2024-02-12,1
1411,141,P008,Shower Gel,body,Brand E,18,2024-02-12,1
1412,342,P006,Lip Gloss,makeup,Brand D,22,2024-01-13,1
1412,342,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-13,1
1413,343,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-05,1
1413,343,P008,Shower Gel,body,Brand E,18,2024-01-05,1
1413,343,P007,Body Lotion,body,Brand E,30,2024-01-05,1
1414,377,P006,Lip Gloss,makeup,Brand D,22,2024-02-23,1
1415,394,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-23,1
1415,394,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-23,1
1415,394,P006,Lip Gloss,makeup,Brand D,22,2024-01-23,1
1416,150,P007,Body Lotion,body,Brand E,30,2024-03-10,1
1417,464,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-19,1
1418,93,P006,Lip Gloss,makeup,Brand D,22,2024-01-19,1
1418,93,P005,Matte Lipstick,makeup,Brand D,25,2024-01-19,1
1418,93,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-19,1
1419,443,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-08,1
1419,443,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-08,1
1419,443,P008,Shower Gel,body,Brand E,18,2024-02-08,1
1419,443,P006,Lip Gloss,makeup,Brand D,22,2024-02-08,1
1420,429,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-24,1
1420,429,P007,Body Lotion,body,Brand E,30,2024-02-24,1
1420,429,P008,Shower Gel,body,Brand E,18,2024-02-24,1
1420,429,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-24,1
1421,404,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-12,1
1422,154,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-09,1
1422,154,P006,Lip Gloss,makeup,Brand D,22,2024-03-09,1
1423,458,P007,Body Lotion,body,Brand E,30,2024-03-06,1
1423,458,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-06,1
1424,487,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-15,1
1424,487,P006,Lip Gloss,makeup,Brand D,22,2024-03-15,1
1425,125,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-10,1
1425,125,P008,Shower Gel,body,Brand E,18,2024-03-10,1
1425,125,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-10,1
1425,125,P006,Lip Gloss,makeup,Brand D,22,2024-03-10,1
1426,402,P005,Matte Lipstick,makeup,Brand D,25,2024-03-12,1
1426,402,P008,Shower Gel,body,Brand E,18,2024-03-12,1
1426,402,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-12,1
1426,402,P007,Body Lotion,body,Brand E,30,2024-03-12,1
1427,65,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-17,1
1428,229,P007,Body Lotion,body,Brand E,30,2024-03-13,1
1428,229,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-13,1
1429,415,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-09,1
1430,425,P008,Shower Gel,body,Brand E,18,2024-01-06,1
1430,425,P005,Matte Lipstick,makeup,Brand D,25,2024-01-06,1
1430,425,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-06,1
1430,425,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-06,1
1431,155,P007,Body Lotion,body,Brand E,30,2024-03-11,1
1431,155,P005,Matte Lipstick,makeup,Brand D,25,2024-03-11,1
1431,155,P008,Shower Gel,body,Brand E,18,2024-03-11,1
1432,292,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-07,1
1432,292,P007,Body Lotion,body,Brand E,30,2024-03-07,1
1433,382,P007,Body Lotion,body,Brand E,30,2024-01-13,1
1433,382,P008,Shower Gel,body,Brand E,18,2024-01-13,1
1433,382,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-13,1
1433,382,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-13,1
1434,384,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-23,1
1434,384,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-23,1
1435,109,P007,Body Lotion,body,Brand E,30,2024-01-19,1
1435,109,P006,Lip Gloss,makeup,Brand D,22,2024-01-19,1
1436,427,P008,Shower Gel,body,Brand E,18,2024-01-03,1
1436,427,P007,Body Lotion,body,Brand E,30,2024-01-03,1
1437,84,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-11,1
1437,84,P005,Matte Lipstick,makeup,Brand D,25,2024-01-11,1
1437,84,P006,Lip Gloss,makeup,Brand D,22,2024-01-11,1
1437,84,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-11,1
1438,352,P007,Body Lotion,body,Brand E,30,2024-03-26,1
1438,352,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-26,1
1439,412,P006,Lip Gloss,makeup,Brand D,22,2024-01-14,1
1439,412,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-14,1
1440,473,P006,Lip Gloss,makeup,Brand D,22,2024-03-30,1
1440,473,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-30,1
1440,473,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-30,1
1441,212,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-28,1
1442,259,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-04,1
1443,14,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-17,1
1444,248,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-02,1
1445,121,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-13,1
1445,121,P008,Shower Gel,body,Brand E,18,2024-01-13,1
1445,121,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-13,1
1445,121,P006,Lip Gloss,makeup,Brand D,22,2024-01-13,1
1446,174,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-07,1
1446,174,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-07,1
1447,304,P006,Lip Gloss,makeup,Brand D,22,2024-03-02,1
1448,96,P005,Matte Lipstick,makeup,Brand D,25,2024-02-06,1
1448,96,P008,Shower Gel,body,Brand E,18,2024-02-06,1
1448,96,P007,Body Lotion,body,Brand E,30,2024-02-06,1
1449,294,P006,Lip Gloss,makeup,Brand D,22,2024-02-25,1
1449,294,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-25,1
1449,294,P007,Body Lotion,body,Brand E,30,2024-02-25,1
1450,319,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-16,1
1451,322,P007,Body Lotion,body,Brand E,30,2024-01-07,1
1451,322,P005,Matte Lipstick,makeup,Brand D,25,2024-01-07,1
1451,322,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-07,1
1451,322,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-07,1
1452,306,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-26,1
1453,229,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-04,1
1454,56,P005,Matte Lipstick,makeup,Brand D,25,2024-01-01,1
1454,56,P007,Body Lotion,body,Brand E,30,2024-01-01,1
1455,57,P005,Matte Lipstick,makeup,Brand D,25,2024-01-01,1
1455,57,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-01,1
1456,346,P007,Body Lotion,body,Brand E,30,2024-02-18,1
1457,298,P007,Body Lotion,body,Brand E,30,2024-03-06,1
1457,298,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-06,1
1458,398,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-12,1
1459,43,P007,Body Lotion,body,Brand E,30,2024-01-27,1
1459,43,P006,Lip Gloss,makeup,Brand D,22,2024-01-27,1
1460,137,P006,Lip Gloss,makeup,Brand D,22,2024-01-10,1
1460,137,P008,Shower Gel,body,Brand E,18,2024-01-10,1
1461,242,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-27,1
1461,242,P007,Body Lotion,body,Brand E,30,2024-01-27,1
1462,438,P005,Matte Lipstick,makeup,Brand D,25,2024-01-28,1
1462,438,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-28,1
1463,191,P008,Shower Gel,body,Brand E,18,2024-03-16,1
1464,345,P008,Shower Gel,body,Brand E,18,2024-01-13,1
1464,345,P005,Matte Lipstick,makeup,Brand D,25,2024-01-13,1
1464,345,P006,Lip Gloss,makeup,Brand D,22,2024-01-13,1
1465,3,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-11,1
1465,3,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-11,1
1465,3,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-11,1
1466,482,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-28,1
1466,482,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-28,1
1467,496,P006,Lip Gloss,makeup,Brand D,22,2024-02-26,1
1467,496,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-26,1
1468,459,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-17,1
1468,459,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-17,1
1468,459,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-17,1
1468,459,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-17,1
1469,112,P005,Matte Lipstick,makeup,Brand D,25,2024-02-01,1
1470,154,P008,Shower Gel,body,Brand E,18,2024-01-16,1
1471,91,P006,Lip Gloss,makeup,Brand D,22,2024-03-21,1
1472,289,P006,Lip Gloss,makeup,Brand D,22,2024-01-09,1
1473,30,P008,Shower Gel,body,Brand E,18,2024-03-12,1
1473,30,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-12,1
1473,30,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-12,1
1473,30,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-12,1
1474,304,P005,Matte Lipstick,makeup,Brand D,25,2024-01-07,1
1474,304,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-07,1
1474,304,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-07,1
1475,51,P007,Body Lotion,body,Brand E,30,2024-03-17,1
1476,304,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-20,1
1476,304,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-20,1
1476,304,P006,Lip Gloss,makeup,Brand D,22,2024-01-20,1
1477,472,P007,Body Lotion,body,Brand E,30,2024-02-08,1
1477,472,P008,Shower Gel,body,Brand E,18,2024-02-08,1
1477,472,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-08,1
1478,358,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-12,1
1478,358,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-12,1
1479,209,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-13,1
1480,287,P006,Lip Gloss,makeup,Brand D,22,2024-03-24,1
1480,287,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-24,1
1480,287,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-24,1
1480,287,P005,Matte Lipstick,makeup,Brand D,25,2024-03-24,1
1481,10,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-16,1
1481,10,P005,Matte Lipstick,makeup,Brand D,25,2024-02-16,1
1482,359,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-26,1
1482,359,P007,Body Lotion,body,Brand E,30,2024-02-26,1
1482,359,P008,Shower Gel,body,Brand E,18,2024-02-26,1
1483,57,P008,Shower Gel,body,Brand E,18,2024-02-17,1
1483,57,P007,Body Lotion,body,Brand E,30,2024-02-17,1
1483,57,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-17,1
1484,289,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-11,1
1484,289,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-11,1
1485,375,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-30,1
1485,375,P007,Body Lotion,body,Brand E,30,2024-03-30,1
1485,375,P008,Shower Gel,body,Brand E,18,2024-03-30,1
1486,106,P006,Lip Gloss,makeup,Brand D,22,2024-01-30,1
1486,106,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-30,1
1486,106,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-30,1
1487,382,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-19,1
1487,382,P007,Body Lotion,body,Brand E,30,2024-02-19,1
1488,341,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-30,1
1488,341,P007,Body Lotion,body,Brand E,30,2024-03-30,1
1488,341,P006,Lip Gloss,makeup,Brand D,22,2024-03-30,1
1489,289,P005,Matte Lipstick,makeup,Brand D,25,2024-01-02,1
1489,289,P008,Shower Gel,body,Brand E,18,2024-01-02,1
1490,65,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-30,1
1491,10,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-17,1
1492,18,P007,Body Lotion,body,Brand E,30,2024-03-06,1
1492,18,P005,Matte Lipstick,makeup,Brand D,25,2024-03-06,1
1493,168,P007,Body Lotion,body,Brand E,30,2024-01-21,1
1494,318,P007,Body Lotion,body,Brand E,30,2024-02-03,1
1495,487,P008,Shower Gel,body,Brand E,18,2024-01-08,1
1495,487,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-08,1
1496,369,P008,Shower Gel,body,Brand E,18,2024-03-02,1
1496,369,P007,Body Lotion,body,Brand E,30,2024-03-02,1
1497,62,P006,Lip Gloss,makeup,Brand D,22,2024-02-17,1
1497,62,P008,Shower Gel,body,Brand E,18,2024-02-17,1
1497,62,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-17,1
1497,62,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-17,1
1498,121,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-19,1
1498,121,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-19,1
1498,121,P005,Matte Lipstick,makeup,Brand D,25,2024-01-19,1
1499,64,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-09,1
1499,64,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-09,1
1500,259,P005,Matte Lipstick,makeup,Brand D,25,2024-03-14,1
1500,259,P006,Lip Gloss,makeup,Brand D,22,2024-03-14,1
1500,259,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-14,1
1500,259,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-14,1
1501,450,P007,Body Lotion,body,Brand E,30,2024-02-22,1
1502,421,P007,Body Lotion,body,Brand E,30,2024-03-30,1
1503,175,P005,Matte Lipstick,makeup,Brand D,25,2024-03-13,1
1503,175,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-13,1
1503,175,P008,Shower Gel,body,Brand E,18,2024-03-13,1
1503,175,P006,Lip Gloss,makeup,Brand D,22,2024-03-13,1
1504,330,P008,Shower Gel,body,Brand E,18,2024-02-13,1
1504,330,P005,Matte Lipstick,makeup,Brand D,25,2024-02-13,1
1504,330,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-13,1
1505,91,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-17,1
1505,91,P007,Body Lotion,body,Brand E,30,2024-03-17,1
1506,282,P006,Lip Gloss,makeup,Brand D,22,2024-01-23,1
1506,282,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-23,1
1507,397,P005,Matte Lipstick,makeup,Brand D,25,2024-03-30,1
1508,466,P005,Matte Lipstick,makeup,Brand D,25,2024-01-14,1
1508,466,P008,Shower Gel,body,Brand E,18,2024-01-14,1
1509,195,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-08,1
1510,164,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-14,1
1511,86,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-18,1
1511,86,P005,Matte Lipstick,makeup,Brand D,25,2024-01-18,1
1511,86,P007,Body Lotion,body,Brand E,30,2024-01-18,1
1511,86,P008,Shower Gel,body,Brand E,18,2024-01-18,1
1512,86,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-20,1
1512,86,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-20,1
1512,86,P008,Shower Gel,body,Brand E,18,2024-02-20,1
1513,36,P006,Lip Gloss,makeup,Brand D,22,2024-01-05,1
1514,456,P007,Body Lotion,body,Brand E,30,2024-03-03,1
1515,236,P008,Shower Gel,body,Brand E,18,2024-03-13,1
1516,255,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-20,1
1517,191,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-04,1
